page_no,preceding_text,link_text,link_destination,link_domain,is_jade_link,is_sublink
231,the High Court in Chamberlain v The Queen (No 2),"(1984)153 CLR 521,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1984183869&pubNum=3586&originatingDoc=I94760c6087a811e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=06e41252ea624470b97ca873113b67d4&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
231,"in Chamberlain v The Queen (No 2) (1984)153 CLR 521,",535;,https://jade.io/article/67153/section/140221,jade,TRUE,TRUE
231,"Chamberlain v The Queen (No 2) (1984)153 CLR 521, 535;",[1984]HCA 7(Gibbs,https://jade.io/article/67153,jade,TRUE,TRUE
231,be based on the contaminated memory(see Davies v The King,"(1937)57 CLR 170,",https://anzlaw.thomsonreuters.com/Document/Ife0369b0879a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
231,"the contaminated memory(see Davies v The King (1937)57 CLR 170,",181-182;,https://jade.io/article/63947/section/6501,jade,TRUE,TRUE
231,"contaminated memory(see Davies v The King (1937)57 CLR 170, 181-182;",[1937]HCA 27).,https://jade.io/article/63947,jade,TRUE,TRUE
231,"CLR 170, 181-182; [1937]HCA 27). Note also R v Akgul",(2002)5 VR 537;,https://anzlaw.thomsonreuters.com/Document/I5168ae50891a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
231,[1937]HCA 27). Note also R v Akgul (2002)5 VR 537;,"[2002]VSCA 222,",https://jade.io/article/70876,jade,TRUE,TRUE
231,"error, not a miscarriage of justice (Domican v The Queen",(1992)173 CLR 555;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357000&pubNum=3586&originatingDoc=I9115a25087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=785132f820f241c2968e1109c681238b&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
231,miscarriage of justice (Domican v The Queen (1992)173 CLR 555;,[1992]HCA 13).,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1992/13.html,austlii,FALSE,FALSE
231,Queen (1992)173 CLR 555; [1992]HCA 13). In R v Subramaniam,"[1999]QCA 108, detailed warning with respect",http://archive.sclqld.org.au/qjudgment/1999/QCA99-108.pdf,sclqld,FALSE,FALSE
232,be gravely prejudicial to the accused’ (Alexander v The Queen,"(1981)145 CLR 395, [2000]QSC 273).",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981172709&pubNum=3586&originatingDoc=I62b4467087a711e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=3330ee783afa40b282a2af2e018cf321&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
232,"The Queen (1981)145 CLR 395, 402-403; [1981]HCA 17; cf Stott","(2000)116 A Crim R 15,",https://anzlaw.thomsonreuters.com/Document/I82a9078088d411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
232,"402-403; [1981]HCA 17; cf Stott (2000)116 A Crim R 15,",19,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,"[1981]HCA 17; cf Stott (2000)116 A Crim R 15, 19",[17]-[18];,https://jade.io/article/172213/section/2429,jade,TRUE,TRUE
232,19 [17]-[18]; [2000]QSC 273). The case of R v Redshaw,[1997]QCA 483,http://archive.sclqld.org.au/qjudgment/1997/QCA97-483.pdf,sclqld,FALSE,FALSE
232,evidence should be approached with particular caution (R v Gould,(2014)243 A Crim R 205; Pitkin v The Queen(1995)130 ALR,https://anzlaw.thomsonreuters.com/Document/Ice93d3a088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
232,particular caution (R v Gould (2014)243 A Crim R 205;,[2014] ALR 35;,http://archive.sclqld.org.au/qjudgment/2014/QCA14-164.pdf,sclqld,FALSE,FALSE
232,caution (R v Gould (2014)243 A Crim R 205; [2014],"QCA 164,",http://archive.sclqld.org.au/qjudgment/2014/QCA14-164.pdf,sclqld,FALSE,FALSE
232,"v Gould (2014)243 A Crim R 205; [2014] QCA 164,",[35]). [1995]HCA 30,https://jade.io/article/338954/section/140690,jade,TRUE,TRUE
233,times’. Voice identification The cases of Bulejcik v The Queen,"(1996)185 CLR 375,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1996430536&pubNum=3586&originatingDoc=I2af3a53087ae11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=4af88ac5cb634fd79c0094e5c2a65fe0&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
233,"The cases of Bulejcik v The Queen (1996)185 CLR 375,","384,",https://jade.io/article/188388/section/140426,jade,TRUE,TRUE
233,"cases of Bulejcik v The Queen (1996)185 CLR 375, 384,",397;,https://jade.io/article/188388/section/140126,jade,TRUE,TRUE
233,"of Bulejcik v The Queen (1996)185 CLR 375, 384, 397;",[1996]HCA 50,https://jade.io/article/188388,jade,TRUE,TRUE
233,"CLR 375, 384, 397; [1996]HCA 50 and R v Soloman",-2005,https://anzlaw.thomsonreuters.com/Document/I82e2ba8088e711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
233,"375, 384, 397; [1996]HCA 50 and R v Soloman (2005)","92 SASR 331,",https://anzlaw.thomsonreuters.com/Document/I82e2ba8088e711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
233,"[1996]HCA 50 and R v Soloman (2005) 92 SASR 331,",344-349;,https://jade.io/article/178496/section/148406,jade,TRUE,TRUE
233,"50 and R v Soloman (2005) 92 SASR 331, 344-349;",[2005]SASC 265,https://jade.io/article/178496,jade,TRUE,TRUE
233,the recorded voice or voices in question (R v Evan,(2006)175 A Crim R 1;,https://anzlaw.thomsonreuters.com/Document/If7ec4bc088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
233,Crim R 1; [2006]QCA 527). See Neville v The Queen,(2004)145 A Crim R 108;,https://anzlaw.thomsonreuters.com/Document/I2f759600897e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
233,See Neville v The Queen (2004)145 A Crim R 108;,[2004]WASCA 62,https://jade.io/article/143264,jade,TRUE,TRUE
233,"of things For identification of things, see R v Clout",(1995)41 NSWLR 312.,https://anzlaw.thomsonreuters.com/Document/Ifec324e0881611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
234,4 Evidentiary Directions Dock identification In R v Franicevic,"[2010]QCA 36,",http://archive.sclqld.org.au/qjudgment/2010/QCA10-036.pdf,sclqld,FALSE,FALSE
234,"Evidentiary Directions Dock identification In R v Franicevic [2010]QCA 36,","[18],",https://jade.io/article/127274/section/1035,jade,TRUE,TRUE
234,directions of the kind identified in Domican v The Queen,(1992)173 CLR 555;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357000&pubNum=3586&originatingDoc=I9115a25087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0416506b02c04bfebd0b963436cfb844&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
234,kind identified in Domican v The Queen (1992)173 CLR 555;,[1992]HCA 13,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/HCA/1992/13.html,austlii,FALSE,FALSE
234,committing the crime was considered in Festa v The Queen,(2001)208 CLR 593;,https://anzlaw.thomsonreuters.com/Document/I623b8ba087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
234,was considered in Festa v The Queen (2001)208 CLR 593;,[2001]HCA 72.,https://jade.io/article/68309,jade,TRUE,TRUE
234,a Domican direction will be required. Finlay v The Queen,(2007)178 A Crim R 373;,https://anzlaw.thomsonreuters.com/Document/I8e49f2c088b111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
234,the Domican direction was not required(see also R v Main,[2012]QCA 80).,http://archive.sclqld.org.au/qjudgment/2012/QCA12-080.pdf,sclqld,FALSE,FALSE
237,4.26.2 Commentary [Last reviewed: March 2026] In R v Karger,(2002)83 SASR 135;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002505183&pubNum=4840&originatingDoc=Ic9de12f088e611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=3b64fdd1ab9b42378340b3dde1c8c450&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
237,reviewed: March 2026] In R v Karger (2002)83 SASR 135;,"[2002]SASC 294,",https://jade.io/article/177246,jade,TRUE,TRUE
237,in DNA cases. Reference was made to R v Doheny,[1997]1 Cr App R 369,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1996293469&pubNum=4705&originatingDoc=I422D49E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=f96ecc451d744bae8e816dc70fcee466&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
237,Doheny [1997]1 Cr App R 369 and R v GK,"(2001)53 NSWLR 317,",https://anzlaw.thomsonreuters.com/Document/Ie7f72800881711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
237,"369 and R v GK (2001)53 NSWLR 317, particularly at",328-329,https://jade.io/article/136652/section/3197,jade,TRUE,TRUE
237,"369 and R v GK (2001)53 NSWLR 317, particularly at",328-329,https://jade.io/article/136652/section/3197,jade,TRUE,TRUE
237,"369 and R v GK (2001)53 NSWLR 317, particularly at",328-329,https://jade.io/article/136652/section/3197,jade,TRUE,TRUE
237,"317, particularly at 328-329 (Mason P). In R v Karger",(2002)83 SASR 135;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002505183&pubNum=4840&originatingDoc=Ic9de12f088e611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=307dc1d9644540d582f30e0f06dc88c0&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
237,328-329 (Mason P). In R v Karger (2002)83 SASR 135;,"[2002]SASC 294,",https://jade.io/article/177246,jade,TRUE,TRUE
237,"P). In R v Karger (2002)83 SASR 135; [2002]SASC 294,","[174]-[175],",https://jade.io/article/177246/section/4572,jade,TRUE,TRUE
237,"P). In R v Karger (2002)83 SASR 135; [2002]SASC 294,","[174]-[175],",https://jade.io/article/177246/section/4572,jade,TRUE,TRUE
237,"P). In R v Karger (2002)83 SASR 135; [2002]SASC 294,","[174]-[175],",https://jade.io/article/177246/section/4572,jade,TRUE,TRUE
237,at [155] the following procedures suggested in R v Doheny,"[1997]1 Cr App R 369,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1996293469&pubNum=4705&originatingDoc=I422D49E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=f96ecc451d744bae8e816dc70fcee466&contextData=(sc.DocLink)&comp=wlau,thomsonreuters,FALSE,FALSE
238,possible contamination. For a discussion on DNA evidence see the,Judicial Officers Bulletin No 23,https://search.informit.org/toc/job/23/7,informit,FALSE,FALSE
241,R v de Voss [1995]QCA 518). In R v Gemmill,(2004)8 VR 242;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2004415898&pubNum=4888&originatingDoc=I9222da00891b11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e60b863da24f489788e9c946b5dfd2e7&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
241,Voss [1995]QCA 518). In R v Gemmill (2004)8 VR 242;,"[2004]VSCA 72,",https://jade.io/article/71414,jade,TRUE,TRUE
243,Evidence in Conspiracy Cases 4.29.1 Legislation [Last reviewed: March 2026],Section 541–Conspiracy,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
243,Queen (1988)165 CLR 87; [1988]HCA 39; Tripodi v The Queen,(1961)104 CLR 1;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961055974&pubNum=3586&originatingDoc=I26af57b087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5826c9b2caa24cb3b3f05820614ce89d&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,87; [1988]HCA 39; Tripodi v The Queen (1961)104 CLR 1;,[1961]HCA,https://jade.io/article/65533,jade,TRUE,TRUE
243,[1988]HCA 39; Tripodi v The Queen (1961)104 CLR 1; [1961]HCA,22).,https://jade.io/article/65533,jade,TRUE,TRUE
243,also the defendant’s participation in it (Ahern v The Queen,"(1988)165 CLR 87,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1989188494&pubNum=3586&originatingDoc=I8a42f5e087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee5e508f7a2443068e9ae9272d842d3f&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"participation in it (Ahern v The Queen (1988)165 CLR 87,",100;,https://jade.io/article/67441/section/139987,jade,TRUE,TRUE
243,"in it (Ahern v The Queen (1988)165 CLR 87, 100;",[1988]HCA 39).,https://jade.io/article/67441,jade,TRUE,TRUE
243,admission might operate unfairly against an defendant (R v Gouroff,[1979]VicSC 619;,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/vic/VicSC/1979/619.html?context=1;query=Gouroff;mask_path=au/cases/vic/VSC+au/cases/vic/VicSC+au/cases/vic/VSCA+au/cases/vic/VicCorC+au/cases/vic/VCC+au/cases/vic/VMC+au/cases/vic/VicRp+au/cases/vic/VicLawRp+au/cases/vic/VicLawTLegO+au/cases/vic/VicWABWRp+au/cases/vic/VicWWABRp+au/cases/vic/VicWWRp+au/cases/vic/VicAATRp+au/cases/vic/VBAB+au/cases/vic/VDPB+au/cases/vic/VHerCl+au/cases/vic/VMPB+au/cases/vic/VMPBPSP+au/cases/vic/VPrivCmr+au/cases/vic/VPYRB+au/cases/vic/VicPABRp+au/cases/vic/PPV+au/cases/vic/VPSRB+au/cases/vic/VCAT+au/cases/vic/VICCAT+au/cases/vic/VADT+au/cases/vic/VCGLR+au/cases/vic/VDBT+au/cases/vic/VICmr+au/cases/vic/VLSC+au/cases/vic/VLPT+au/cases/vic/VMHRB+au/cases/vic/VMHT+au/cases/vic/VicPRp+au/cases/vic/VRAT+au/legis/vic/consol_act+au/legis/vic/num_act+au/legis/vic/hist_act+au/legis/vic/reprint_act+au/legis/vic/anglican+au/legis/vic/repealed_act+au/legis/vic/consol_reg+au/legis/vic/consol_reg+au/legis/vic/num_reg+au/legis/vic/reprint_reg+au/legis/vic/repealed_reg+au/legis/vic/bill+au/legis/vic/bill_em+au/other/VicBillsRR+au/other/vic_gazette+au/other/VicOmbPRp+au/other/VicSARCAD+au/other/rulings/vicsro/VICSROBF+au/other/rulings/vicsro/VICSRODT+au/other/rulings/vicsro/VICSRODA+au/other/rulings/vicsro/VICSROFHOG+au/other/rulings/vicsro/VICSROFID+au/other/rulings/vicsro/VICSROGEN+au/other/rulings/vicsro/VICSROLT+au/other/rulings/vicsro/VICSROLTA+au/other/rulings/vicsro/VICSROPT+au/other/rulings/vicsro/VICSROPTA+au/other/rulings/vicsro/VICSROSD+au/other/rulings/vicsro/VICSROTAA,austlii,FALSE,FALSE
243,operate unfairly against an defendant (R v Gouroff [1979]VicSC 619;,"(1979)1 A Crim R 367,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1979154529&pubNum=5341&originatingDoc=I8df24250896011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=3284394e5a314260983beeb33731c600&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"(R v Gouroff [1979]VicSC 619; (1979)1 A Crim R 367,",371-372;,https://jade.io/citation/2688983/section/140057,jade,TRUE,TRUE
243,"619; (1979)1 A Crim R 367, 371-372; R v Masters",-1992,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357957&pubNum=5138&originatingDoc=I4cc46b90881211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e7dafb6d700f4be496bca41e7ddeec37&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"(1979)1 A Crim R 367, 371-372; R v Masters (1992)",26 NSWLR 450;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357957&pubNum=5138&originatingDoc=I4cc46b90881211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e7dafb6d700f4be496bca41e7ddeec37&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,v Masters (1992) 26 NSWLR 450; Ahern v The Queen,"(1988)165 CLR 87,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1989188494&pubNum=3586&originatingDoc=I8a42f5e087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee5e508f7a2443068e9ae9272d842d3f&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"26 NSWLR 450; Ahern v The Queen (1988)165 CLR 87,",100;,https://jade.io/article/67441/section/139987,jade,TRUE,TRUE
243,"NSWLR 450; Ahern v The Queen (1988)165 CLR 87, 100;",[1988]HCA 39).,https://jade.io/article/67441,jade,TRUE,TRUE
243,proof of the participation of the defendant(Ahern v The Queen,"(1988)165 CLR 87,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1989188494&pubNum=3586&originatingDoc=I8a42f5e087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee5e508f7a2443068e9ae9272d842d3f&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"participation of the defendant(Ahern v The Queen (1988)165 CLR 87,",103;,https://jade.io/article/67441/section/140669,jade,TRUE,TRUE
243,"of the defendant(Ahern v The Queen (1988)165 CLR 87, 103;",[1988]HCA 39;,https://jade.io/article/67441,jade,TRUE,TRUE
243,the say so of an alleged conspirator(Ahern v The Queen,"(1988)165 CLR 87,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1989188494&pubNum=3586&originatingDoc=I8a42f5e087b311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee5e508f7a2443068e9ae9272d842d3f&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
243,"of an alleged conspirator(Ahern v The Queen (1988)165 CLR 87,",104;,https://jade.io/article/67441/section/140631,jade,TRUE,TRUE
243,"an alleged conspirator(Ahern v The Queen (1988)165 CLR 87, 104;",[1988]HCA 39).,https://jade.io/article/67441,jade,TRUE,TRUE
245,Special Warning 4.30.1 Legislation [Last reviewed: March 2026] Criminal Code,Section 632–Corroboration,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld,FALSE,FALSE
245,March 2026] Criminal Code Section 632–Corroboration Evidence Act 1977 (Qld),Section 103ZZB–Prohibited,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
245,103ZZB–Prohibited direction etc. in relation to credibility of complainant’s evidence,Section 132BAA–Prohibited,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
246,Statements—Including Police Interviews and Pre-Text Calls; Pollitt v The Queen,(1992)174 CLR 558;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357863&pubNum=3586&originatingDoc=I0348d6b087ac11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=9254f474dcb44899be32d55c6a36c783&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
246,and Pre-Text Calls; Pollitt v The Queen (1992)174 CLR 558;,"[1992]HCA 35),",https://jade.io/article/67696,jade,TRUE,TRUE
246,result of alcohol or other drugs(cf Hickey v The Queen,"(1995)89 A Crim R 554,",https://anzlaw.thomsonreuters.com/Document/I8ded5cf0893711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
246,"drugs(cf Hickey v The Queen (1995)89 A Crim R 554,",567-569,https://jade.io/citation/2673127/section/4537,jade,TRUE,TRUE
246,"(1995)89 A Crim R 554, 567-569 and R v Morgan",[1994]1 VR 567).,https://anzlaw.thomsonreuters.com/Document/I9bd83fc0893611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
246,warning of the kind discussed in Robinson v The Queen,(1999)197 CLR 162;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1999477972&pubNum=3586&originatingDoc=Ie243a27087af11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0b8fa7e045224149ae96d486ab3c1947&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
246,kind discussed in Robinson v The Queen (1999)197 CLR 162;,[1999]HCA 42,https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-30/HCA/Robinson%20v%20The%20Queen%20%28B59-1998%29%20%5B1999%5D%20HCA%2042.pdf,hcourt,FALSE,FALSE
250,4.31.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld),Section 93C–Warning,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
250,is a good reason for not doing so(R v Warradoo,"[2014]QCA 299,",http://archive.sclqld.org.au/qjudgment/2014/QCA14-299.pdf,sclqld,FALSE,FALSE
250,"good reason for not doing so(R v Warradoo [2014]QCA 299,","[13],",https://jade.io/article/352146/section/140536,jade,TRUE,TRUE
250,"reason for not doing so(R v Warradoo [2014]QCA 299, [13],",[17];,https://jade.io/article/352146/section/140542,jade,TRUE,TRUE
250,"[2014]QCA 299, [13], [17]; see also TJF v The Queen",(2001)120 A Crim R 209;,https://anzlaw.thomsonreuters.com/Document/I3e768ef0881811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
250,also TJF v The Queen (2001)120 A Crim R 209;,"[2001]NSWCCA 127,",https://jade.io/article/183553,jade,TRUE,TRUE
250,"v The Queen (2001)120 A Crim R 209; [2001]NSWCCA 127,",[59]).,https://jade.io/article/183553/section/140578,jade,TRUE,TRUE
252,Evidence 4.32.1 Legislation [Last reviewed: March 2026] Evidence Act 1977(Qld),Section 132A–Admissibility,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
252,see R v McNeish [2019]QCA 191 and R v CBM,[2015]1 Qd R,https://anzlaw.thomsonreuters.com/Document/Ie6e4f47088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
252,McNeish [2019]QCA 191 and R v CBM [2015]1 Qd R,165,https://anzlaw.thomsonreuters.com/Document/Ie6e4f47088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,FALSE,FALSE
253,in conformity with the decision in Phillips v The Queen,(2006)225 CLR,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2008556547&pubNum=3586&originatingDoc=I50b0b70087bc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8102f4cb31e54b328abf63203cf41cfc&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
253,with the decision in Phillips v The Queen (2006)225 CLR,303;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2008556547&pubNum=3586&originatingDoc=I50b0b70087bc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8102f4cb31e54b328abf63203cf41cfc&contextData=(sc.Default)&comp=wlau,thomsonreuters,FALSE,FALSE
253,the decision in Phillips v The Queen (2006)225 CLR 303;,[2006]HCA 4).,https://www.hcourt.gov.au/sites/default/files/eresources/2006/HCA/4.pdf,hcourt,FALSE,FALSE
257,5.1.1 Legislation [Last reviewed: March 2026] Evidence Act 1977 (Qld),Section 103ZO–Application,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,March 2026] Evidence Act 1977 (Qld) Section 103ZO–Application of division,Section 103ZQ–When,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,103ZQ–When directions under subdivisions 3 and 4 must be given,Section 103ZS–Direction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,Section 103ZS–Direction about circumstances in which non-consensual sexual activity occurs,Section 103ZT–Direction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,activity occurs Section 103ZT–Direction about responses to non-consensual sexual activity,Section 103ZU–Direction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,"Section 103ZU–Direction on lack of physical injury, violence or threats",Section 103ZV–Direction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
257,violence or threats Section 103ZV–Direction on responses to giving evidence,Section 103ZW–Direction,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld,FALSE,FALSE
