page_no,link_text,link_destination,link_domain
814,(Morrison,https://www.queenslandjudgments.com.au/caselaw/qca/2020/199,queenslandjudgments
814,"[18]-[23],",https://jade.io/article/765112/section/14186,jade
814,[128]-[129])).,https://jade.io/article/765112/section/4704,jade
815,"Ewanchuk [1999]1 SCR 330,",https://decisions.scc-csc.ca/scc-csc/scc-csc/en/item/1684/index.do,ca
815,376-377,https://jade.io/citation/3975128/section/1760,jade
815,376-377,https://jade.io/citation/3975128/section/1760,jade
815,376-377,https://jade.io/citation/3975128/section/1760,jade
815,[97].,https://jade.io/citation/3975128/section/1760,jade
815,"Cutts [2005] QCA 306,",http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/qld/QCA/2005/306.html?query=,austlii
815,"[14],",https://jade.io/article/169004/section/140848,jade
815,"Millar[[2000]1 Qd R 437,",https://www.queenslandjudgments.com.au/case/id/506735,queenslandjudgments
815,439,https://jade.io/article/166141/section/140705,jade
815,"[7]],",https://jade.io/article/166141/section/140705,jade
815,"Kalisa [2024]QCA 198,",https://plus.lexis.com/apac/document/documentlink/?pdmfid=1539278&crid=203fbd3a-aea5-4339-94ff-d09a86eb021e&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn:contentItem:6D8B-JTD3-MB3C-T278-00000-00&pdcontentcomponentid=267708&pdproductcontenttypeid=urn:pct:170&pdiskwicview=false&pdpinpoint=&prid=b4c3838a-5650-4e9a-802c-275c5c2ad1de&ecomp=7g_ck,lexis
815,"[6],",https://jade.io/article/1104840/section/626,jade
815,"[9],",https://jade.io/article/1104840/section/8,jade
815,[94],https://jade.io/article/1104840/section/1363,jade
815,"[2010]QCA 194,",https://www.queenslandjudgments.com.au/caselaw/qca/2010/194,queenslandjudgments
815,[53]-[56];,https://jade.io/article/196759/section/3490,jade
815,"[2013]QCA 175,",https://www.queenslandjudgments.com.au/caselaw/qca/2013/175,queenslandjudgments
815,[119]).,https://jade.io/article/298130/section/1798,jade
816,"(1998)100 A Crim R 430,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1998493005&pubNum=5341&originatingDoc=I97fbeb0088a911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f63701408a43498997b69941f30f09d5&contextData=(sc.Default)&comp=wlau,thomsonreuters
816,434;,https://jade.io/article/166085/section/140490,jade
816,[1998]QCA 119;,https://archive.sclqld.org.au/qjudgment/1998/QCA98-119.pdf,sclqld
816,"Mrzljak [2005]1 Qd R 308,",https://anzlaw.thomsonreuters.com/Document/I41e3c2a088af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
816,"321,",https://jade.io/article/168649/section/139943,jade
816,326;,https://jade.io/article/168649/section/140388,jade
816,"[2009]1 Qd R 476,",https://www.queenslandjudgments.com.au/case/id/502013,queenslandjudgments
816,482-483,https://jade.io/article/85685/section/318,jade
816,[20]).,https://jade.io/article/85685/section/318,jade
816,"[2005]1 Qd R 308,",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
816,"321,",https://jade.io/article/168649/section/139943,jade
816,329-330).,https://jade.io/article/168649/section/140813,jade
818,103ZX,https://jade.io/article/353262/section/1424730,jade
818,Evidence Act,https://jade.io/article/353262,jade
818,Act 1977):,https://jade.io/article/353262,jade
821,Section 25–Extraordinary,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
821,"[2009]QCA 274,",https://www.queenslandjudgments.com.au/caselaw/qca/2009/274/pdf-view,queenslandjudgments
821,[39]).,https://jade.io/article/99645/section/139989,jade
821,"[2009]QCA 274,",https://www.queenslandjudgments.com.au/caselaw/qca/2009/274/pdf-view,queenslandjudgments
821,[36];,https://jade.io/article/99645/section/1155,jade
821,"[2005]2 Qd R 69,",https://www.queenslandjudgments.com.au/case/id/511341,queenslandjudgments
821,74).,https://jade.io/article/168722/section/139949,jade
821,[2020]QCA 75,https://www.queenslandjudgments.com.au/caselaw/qca/2020/75,queenslandjudgments
821,"(2022)11 QR 609,",https://www.queenslandjudgments.com.au/case/id/513117,queenslandjudgments
821,[62],https://jade.io/article/944543/section/140340,jade
821,(2012)261 FLR 260;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2027494151&pubNum=5542&originatingDoc=I4d22a810bb1e11e898d5c86e927851b9&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e668cb5106674d34b5aa3fde12649891&contextData=(sc.Default)&comp=wlau,thomsonreuters
821,"[2012]WASCA 10,",https://jade.io/article/260272,jade
821,[116],https://jade.io/article/260272/section/1007,jade
821,"[2014]QCA 328,",https://www.queenslandjudgments.com.au/caselaw/qca/2014/328/pdf-view,queenslandjudgments
821,[36]).,https://jade.io/article/362065/section/1155,jade
822,[1980]Qd R 207).,https://www.queenslandjudgments.com.au/case/id/503384,queenslandjudgments
826,Section 31–Justification,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
826,(2009)240 CLR 95;,https://anzlaw.thomsonreuters.com/Document/I79f1ae8087c111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
826,"[2009]HCA 53,",https://www.hcourt.gov.au/sites/default/files/eresources/2009/HCA/53.pdf,hcourt
826,98,https://jade.io/article/121793/section/482,jade
826,[5](citations,https://jade.io/article/121793/section/482,jade
826,[1995]1 Qd R 667;,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
826,[2016]QCA 124).,https://www.queenslandjudgments.com.au/caselaw/qca/2016/124,queenslandjudgments
826,Queen (2017)260 CLR 151;,https://anzlaw.thomsonreuters.com/Document/I930cb89087cd11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
826,"[2017]HCA 17,",https://www.hcourt.gov.au/sites/default/files/eresources/2017/HCA/17.pdf,hcourt
827,"(2022)12 QR 417,",https://www.queenslandjudgments.com.au/case/id/513144,queenslandjudgments
830,Section 31,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
830,(2009)240 CLR 95;,https://anzlaw.thomsonreuters.com/Document/I79f1ae8087c111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,thomsonreuters
830,"[2009]HCA 53,",https://www.hcourt.gov.au/sites/default/files/eresources/2009/HCA/53.pdf,hcourt
830,98,https://jade.io/article/121793/section/482,jade
830,[5](citations,https://jade.io/article/121793/section/482,jade
830,[1995]1 Qd R 667;,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
830,[2016]QCA 124).,https://www.queenslandjudgments.com.au/caselaw/qca/2016/124,queenslandjudgments
830,(2017)260 CLR 151;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=41b00e3e941a4cc78754a7505b0160a9&contextData=(sc.Default)&comp=wlau,thomsonreuters
830,"[2017]HCA 17,",https://www.hcourt.gov.au/sites/default/files/eresources/2017/HCA/17.pdf,hcourt
831,"(2022)12 QR 417,",https://www.queenslandjudgments.com.au/case/id/513144,queenslandjudgments
835,"[2013]QCA 361,",https://archive.sclqld.org.au/qjudgment/2013/QCA13-361.pdf,sclqld
835,[19]-[20]:,https://jade.io/article/307132/section/4547,jade
835,"(2023)13 QR 276,",https://www.queenslandjudgments.com.au/case/id/513158,queenslandjudgments
835,283,https://jade.io/article/962969/section/1466,jade
835,[20]-[21]:,https://jade.io/article/962969/section/1466,jade
835,"[2013]QCA 339,",https://www.queenslandjudgments.com.au/caselaw/qca/2013/339,queenslandjudgments
836,[2009]QCA 375,http://archive.sclqld.org.au/qjudgment/2009/QCA09-375.pdf,sclqld
836,(1996)7,https://jade.io/citation/2735731,jade
836,"BPR 14,816.",https://jade.io/citation/2735731,jade
839,Section 1–Definitions,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
839,Section 22,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
839,Section 275–Defence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
839,[2006]1 Qd R 458.,https://www.queenslandjudgments.com.au/case/id/503812,queenslandjudgments
839,(1996)7,https://jade.io/citation/2735731,jade
839,"BPR 14,816.",https://jade.io/citation/2735731,jade
841,Section 280,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
841,"[1995]2 Qd R 490,",https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
841,500).,https://jade.io/article/205939/section/140249,jade
841,"[2013]QCA 370,",https://www.queenslandjudgments.com.au/caselaw/qca/2013/370,queenslandjudgments
841,[31]).,https://jade.io/article/307263/section/1017,jade
841,"[2019]QCA 9,",https://www.queenslandjudgments.com.au/caselaw/qca/2019/9,queenslandjudgments
841,[26]).,https://jade.io/article/633360/section/140175,jade
844,Section 268,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
844,Section 269,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
844,(1973)133 CLR 209;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1973140453&pubNum=3586&originatingDoc=Icca3e70087a411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e9b2eea78cf945dfae443f38bbcfdc4f&contextData=(sc.Default)&comp=wlau,thomsonreuters
844,[1973]HCA 35).,https://jade.io/article/66420,jade
844,"(1990)171 CLR 312,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1990308599&pubNum=3586&originatingDoc=I279dcad087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=14eb70e49ad04f56b0db4bf0ff13b0b5&contextData=(sc.Default)&comp=wlau,thomsonreuters
844,318;,https://jade.io/article/67605/section/140625,jade
844,[1990]HCA 61).,https://jade.io/article/67605,jade
844,"(1986)161 CLR 158,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1986184407&pubNum=3586&originatingDoc=I53bc6b0087a911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=93420a0ae51e4fe095711086a5940eb1&contextData=(sc.Default)&comp=wlau,thomsonreuters
844,"161-162,",https://jade.io/article/67328/section/2280,jade
844,169;,https://jade.io/article/67328/section/139952,jade
844,[1986]HCA 76).,https://jade.io/article/67328,jade
844,"[2024]QCA 165,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-165.pdf,sclqld
844,[69]).,https://jade.io/article/1089387/section/1334,jade
844,"[2024]QCA 165,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-165.pdf,sclqld
844,[56]).,https://jade.io/article/1089387/section/140726,jade
844,"[2024]QCA 165,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-165.pdf,sclqld
844,[56]).,https://jade.io/article/1089387/section/140726,jade
844,"[2024]QCA 165,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-165.pdf,sclqld
844,[61]-[64]).,https://jade.io/article/1089387/section/2906,jade
850,Section 270,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
850,Section 268,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
850,"[2024]QCA 165,",https://archive.sclqld.org.au/qjudgment/2024/QCA24-165.pdf,sclqld
850,[61]-[64]).,https://jade.io/article/1089387/section/2906,jade
850,"[2015]2 Qd R 307,",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
850,308,https://jade.io/article/295309/section/140887,jade
850,"[3],",https://jade.io/article/295309/section/140887,jade
850,312,https://jade.io/article/295309/section/533,jade
850,[33]).,https://jade.io/article/295309/section/533,jade
850,[2018]QDCPR 56).,https://archive.sclqld.org.au/qjudgment/2018/QDCPR18-056.pdf,sclqld
851,"[1966]Qd R 47),",https://www.queenslandjudgments.com.au/case/id/510188,queenslandjudgments
851,(1973)133,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1973140453&pubNum=3586&originatingDoc=Icca3e70087a411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2101fad923334304a74374d089e0b9c8&contextData=(sc.Default)&comp=wlau,thomsonreuters
851,CLR 209;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1973140453&pubNum=3586&originatingDoc=Icca3e70087a411e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2101fad923334304a74374d089e0b9c8&contextData=(sc.Default)&comp=wlau,thomsonreuters
851,[1973]HCA 35.,https://jade.io/article/66420,jade
851,"[2015]2 Qd R 307,",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
851,312,https://jade.io/article/295309/section/140276,jade
851,[37]).,https://jade.io/article/295309/section/140276,jade
851,"[2015]2 Qd R 307,",https://www.queenslandjudgments.com.au/case/id/512469,queenslandjudgments
851,309,https://jade.io/article/295309/section/482,jade
851,[5]).,https://jade.io/article/295309/section/482,jade
856,Section 245–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
856,Section 271–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
856,[2000],https://www.queenslandjudgments.com.au/case/id/509302,queenslandjudgments
856,2 Qd R 183;,https://www.queenslandjudgments.com.au/case/id/509302,queenslandjudgments
856,(1998)98 A Crim R 589;,https://anzlaw.thomsonreuters.com/Document/Ife08eba088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
856,[1998]QCA 41;,https://www.queenslandjudgments.com.au/caselaw/qca/1998/41,queenslandjudgments
856,[1990]1 Qd R 64;,https://www.queenslandjudgments.com.au/case/id/511458,queenslandjudgments
856,[1967]Qd R 15;,https://www.queenslandjudgments.com.au/case/id/503098,queenslandjudgments
856,(1977)138 CLR 630;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1977143389&pubNum=3586&originatingDoc=Idef1eaf087a511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f285e98b5249481c84404cb7cb126fc9&contextData=(sc.Default)&comp=wlau,thomsonreuters
856,[1977]HCA 68;,https://jade.io/article/66705,jade
856,(1987)162 CLR 645;,https://anzlaw.thomsonreuters.com/Document/Ie3a05b0087a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
856,[1987]HCA 26,https://jade.io/article/67359,jade
856,[2009]QCA 309,http://archive.sclqld.org.au/qjudgment/2009/QCA09-309.pdf,sclqld
856,[1990]1 Qd R 64.,https://www.queenslandjudgments.com.au/case/id/511458,queenslandjudgments
857,[2001]QCA 547).,https://www.queenslandjudgments.com.au/caselaw/qca/2001/547,queenslandjudgments
857,(1986)161 CLR 10;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1986182531&pubNum=3586&originatingDoc=I911d9d2087a911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5e98ee7dd8224450aff541b34432173b&contextData=(sc.Default)&comp=wlau,thomsonreuters
857,[1986]HCA 29).,https://jade.io/article/67276,jade
857,[2013]2 Qd R 64).,https://www.queenslandjudgments.com.au/case/id/506716,queenslandjudgments
857,"[2024]QCA 164,",https://www.queenslandjudgments.com.au/caselaw/qca/2024/164,queenslandjudgments
857,[13]).,https://jade.io/article/1089386/section/140536,jade
857,(1998),https://anzlaw.thomsonreuters.com/Document/Ife08eba088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
857,98 A Crim R 589;,https://anzlaw.thomsonreuters.com/Document/Ife08eba088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
857,[1998]QCA 41;,https://www.queenslandjudgments.com.au/caselaw/qca/1998/41,queenslandjudgments
857,"[2002]QCA 360,",http://archive.sclqld.org.au/qjudgment/2002/QCA02-360.pdf,sclqld
857,[20].,https://jade.io/article/167705/section/318,jade
862,Section 271–Self-defence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
862,Section 245–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
862,(1998)100 A,https://anzlaw.thomsonreuters.com/Document/I97fc874188a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
862,Crim R 430;,https://anzlaw.thomsonreuters.com/Document/I97fc874188a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
862,[1998]QCA 119;,https://www.queenslandjudgments.com.au/caselaw/qca/1998/119,queenslandjudgments
862,(2000)111 A Crim R 126;,https://anzlaw.thomsonreuters.com/Document/Ifdcbf46088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
862,[2000]QCA 114;,https://www.queenslandjudgments.com.au/caselaw/qca/2000/114,queenslandjudgments
862,(2006)165 A Crim R 14;,https://anzlaw.thomsonreuters.com/Document/I3387324088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
862,[2006]QCA 91).,https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
862,(2006)165 A Crim R 14;,https://anzlaw.thomsonreuters.com/Document/I3387324088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
862,"[2006]QCA 91,",https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
863,"[2020]QCA 85,",https://www.queenslandjudgments.com.au/caselaw/qca/2020/85,queenslandjudgments
863,[17]-[20]:,https://jade.io/article/752050/section/13490,jade
863,[1967] Qd R 15,https://jade.io/citation/2412616,jade
863,19,https://jade.io/citation/2412616/section/139917,jade
863,(1977) 138 CLR 630,https://jade.io/article/66705,jade
863,637,https://jade.io/article/66705/section/140607,jade
863,[1967] Qd R 15,https://jade.io/citation/2412616,jade
863,19,https://jade.io/citation/2412616/section/139917,jade
863,[1977] 138,https://jade.io/article/66705,jade
863,CLR 630,https://jade.io/article/66705,jade
863,637.,https://jade.io/article/66705/section/140607,jade
863,(2000),https://jade.io/article/166531,jade
863,"110 A Crim R 77,",https://jade.io/article/166531,jade
863,(2006) 165 A Crim R 14.,https://jade.io/article/169230,jade
863,"(1998)197 CLR 316,",https://anzlaw.thomsonreuters.com/Document/I3dc7a20087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
863,337).,https://jade.io/article/68101/section/141046,jade
868,Section 272–Self-defence,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
868,[2006]QCA 91;,https://www.queenslandjudgments.com.au/caselaw/qca/2006/91,queenslandjudgments
868,(2006)165 A Crim R 14,https://anzlaw.thomsonreuters.com/Document/I3387324088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=(2006)+165+A+Crim+R+14&comp=wlau,thomsonreuters
869,"[2024]HCA 22,",https://jade.io/article/1078416,jade
869,"[2024]HCA 22,",https://jade.io/article/1078416,jade
869,[17]).,https://jade.io/article/1078416/section/140542,jade
877,Section 273–Aiding,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
877,[1995]1 Qd R 667).,https://www.queenslandjudgments.com.au/case/id/508944,queenslandjudgments
877,[2024]QCA 240.,https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
877,"[2024]QCA 240,",https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
877,[104]-[105]).,https://jade.io/article/1109083/section/3785,jade
877,[104]-[105]).,https://jade.io/article/1109083/section/3785,jade
877,[104]-[105]).,https://jade.io/article/1109083/section/3785,jade
877,"[2024]QCA 240,",https://www.queenslandjudgments.com.au/caselaw/qca/2024/240,queenslandjudgments
877,[107]).,https://jade.io/article/1109083/section/1171,jade
877,"[2023]14 QR 20,",https://www.queenslandjudgments.com.au/case/id/513178,queenslandjudgments
877,[33]).,https://jade.io/article/971298/section/533,jade
877,[33]).,https://jade.io/article/971298/section/533,jade
877,[33]).,https://jade.io/article/971298/section/533,jade
881,Section 304–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
881,Section 728–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
881,(1993)69 A Crim R 21;,https://anzlaw.thomsonreuters.com/Document/I6d4159c088ce11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
881,"[2001]1 Qd R 56,",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
881,64).,https://jade.io/article/166474/section/140620,jade
882,"(1990)171 CLR 312,",https://jade.io/article/67605,jade
882,[326]).,https://jade.io/article/67605/section/8929,jade
882,[326]).,https://jade.io/article/67605/section/8929,jade
882,[326]).,https://jade.io/article/67605/section/8929,jade
882,"(1986)161 CLR 158,",https://jade.io/article/67328,jade
882,[168];,https://jade.io/article/67328/section/1893,jade
882,[168];,https://jade.io/article/67328/section/1893,jade
882,[168];,https://jade.io/article/67328/section/1893,jade
882,"[2001]1 Qd R 56,",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
882,[64]).,https://jade.io/article/166474/section/2055,jade
882,[64]).,https://jade.io/article/166474/section/2055,jade
882,[64]).,https://jade.io/article/166474/section/2055,jade
882,"(1993)69 A Crim R 21,",https://anzlaw.thomsonreuters.com/Document/I6d4159c088ce11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
882,"37,",https://jade.io/article/66646/section/140234,jade
882,"(1977)138 CLR 601,",https://jade.io/article/66646,jade
882,[605]).,https://jade.io/article/66646/section/61331,jade
882,[605]).,https://jade.io/article/66646/section/61331,jade
882,[605]).,https://jade.io/article/66646/section/61331,jade
886,Section 304–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
886,Section 728–Application,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
887,[2019]QCA 29).,https://www.queenslandjudgments.com.au/case-download/id/321443,queenslandjudgments
887,(1993)69 A Crim R 21;,https://anzlaw.thomsonreuters.com/Document/I6d421d1088ce11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
887,"[2001]1 Qd R 56,",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
887,[64]).,https://jade.io/article/166474/section/2055,jade
887,"(1990)171 CLR 312,",https://jade.io/article/67605,jade
887,[326]).,https://jade.io/article/67605/section/8929,jade
888,"(1986)161 CLR 158,",https://jade.io/article/67328,jade
888,[168];,https://jade.io/article/67328/section/1893,jade
888,"[2001]1 Qd R 56,",https://www.queenslandjudgments.com.au/case-download/id/506537,queenslandjudgments
888,[64]).,https://jade.io/article/166474/section/2055,jade
894,Section 304B,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
894,Evidence Act 1977,https://jade.io/article/353262,jade
894,Sections 103A-103Z,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
894,Domestic and Family Violence Protection Act 2012,https://jade.io/article/286296,jade
894,Section 8–Meaning,https://www.legislation.qld.gov.au/view/html/inforce/current/act-2012-005,qld
895,Domestic and Family,https://jade.io/article/286296,jade
895,Violence Protection Act 2012.,https://jade.io/article/286296,jade
895,[2024]QCA 19,https://anzlaw.thomsonreuters.com/Document/Ic8d28070cf8611eea4f4c0c40afe197b/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Tracy+%5b2024%5d+QCA+19&comp=wlau,thomsonreuters
897,8,https://jade.io/article/286296/section/75,jade
897,Domestic and Family,https://jade.io/article/286296,jade
897,Violence Protection Act 2012.].,https://jade.io/article/286296,jade
899,Section 26–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
899,Section 27–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
899,Section 304A–Diminished,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
900,"[1967]Qd R 470,",https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
900,"[477],",https://jade.io/citation/3188677/section/9772,jade
900,"[477],",https://jade.io/citation/3188677/section/9772,jade
900,"[477],",https://jade.io/citation/3188677/section/9772,jade
900,"[2016]QCA 69,",https://www.queenslandjudgments.com.au/caselaw/qca/2016/69,queenslandjudgments
900,"[61],",https://jade.io/article/459589/section/140807,jade
900,[64];,https://jade.io/article/459589/section/2055,jade
900,(2021)8 QR 338).,https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
900,"(1993)66 A Crim R 178,",https://anzlaw.thomsonreuters.com/Document/I69d892b0881211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
900,[188]),https://jade.io/citation/2681886/section/3287,jade
900,[188]),https://jade.io/citation/2681886/section/3287,jade
900,[188]),https://jade.io/citation/2681886/section/3287,jade
900,[1967]Qd R,https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
900,470).,https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
900,[1967]1 QB,https://www.iclr.co.uk/document/1961003902/casereport_26627/html,iclr
900,175,https://www.iclr.co.uk/document/1961003902/casereport_26627/html,iclr
900,(2021)8 QR 338).,https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
901,[1967]1 QB 175,https://jade.io/citation/2676631,jade
901,[1967]Qd R 470;,https://www.queenslandjudgments.com.au/case/id/512083,queenslandjudgments
901,"(2021)8 QR 338,",https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
901,[353]):,https://jade.io/article/821195/section/11495,jade
901,[353]):,https://jade.io/article/821195/section/11495,jade
901,[353]):,https://jade.io/article/821195/section/11495,jade
901,"(2021)8 QR 338,",https://www.queenslandjudgments.com.au/case/id/513025,queenslandjudgments
901,[353]:,https://jade.io/article/821195/section/11495,jade
901,[353]:,https://jade.io/article/821195/section/11495,jade
901,[353]:,https://jade.io/article/821195/section/11495,jade
901,[2000],https://jade.io/article/68197,jade
901,HCA 3;,https://jade.io/article/68197,jade
901,(2000)199 CLR 620,https://anzlaw.thomsonreuters.com/Document/Idb19b17087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
901,"(2000)112 A Crim R 417,",https://anzlaw.thomsonreuters.com/Document/I75a4a99088d411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
901,[54].,https://jade.io/citation/2369452/section/788,jade
904,Section 210–Indecent,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
904,Section 213–Owner,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
