page_no,link_text,link_destination, link_domain
321,"HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf, www.hcourt.gov.au
321,"(1997)71 ALJR 638,",https://anzlaw.thomsonreuters.com/Document/I2ec8c9709e4a11e9bf2e892031bbe848/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
321,[2002],http://archive.sclqld.org.au/qjudgment/2002/QCA02-442.pdf, archive.sclqld.org.au
321,QCA 442).,http://archive.sclqld.org.au/qjudgment/2002/QCA02-442.pdf, archive.sclqld.org.au
322,(2002)211 CLR 85;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002494825&pubNum=3586&originatingDoc=Iba400bf087b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=366692282102427997074591647c6ef3&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
322,[2002]HCA 33;,https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/33.pdf, www.hcourt.gov.au
322,[1992]1 VR 57).,https://anzlaw.thomsonreuters.com/Document/Ie4d9e0f0896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
323,Section 289–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
323,(1925)19 Cr App R 8).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1927024161&pubNum=4705&originatingDoc=IC3CE6700E57111DAB242AFEA6182DD7E&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=9bbd868f6d6042d5baf28a09e1c63a37&contextData=(sc.DocLink)&comp=wlau, anzlaw.thomsonreuters.com
324,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991343245&pubNum=3586&originatingDoc=Iade58e2087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f713288ee8e04f4782579dbcccb7e556&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
327,Section 347,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009, www.legislation.qld.gov.au
327,Section 348,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009, www.legislation.qld.gov.au
327,Section 348A,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009, www.legislation.qld.gov.au
327,Part 6B Division 3 Sub-Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
327,Section 161,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
334,Chapter 17.9,rosetta://link/ch_mistake_fact_sexual_pre_2024/direction, link
334,Mistake of Fact in Sexual Offending Pre-September 2024).,rosetta://link/ch_mistake_fact_sexual_pre_2024/direction, link
336,Benchbook Chapter 17.8 Mistake of Fact: s 24).,rosetta://link/ch_mistake_of_fact/direction, link
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section 348–Consent,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section 348A–Mistake,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section 348B–Cognitive,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
337,Section 161–Application,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047, www.legislation.qld.gov.au
344,Benchbook,rosetta://link/ch_grievous_bodily_harm/direction, link
344,Chapter 10.5 Grievous Bodily Harm,rosetta://link/ch_grievous_bodily_harm/direction, link
346,Chapter,rosetta://link/ch_mistake_fact_sexual_post_2024/direction, link
346,17.10 of the Benchbook).,rosetta://link/ch_mistake_fact_sexual_post_2024/direction, link
347,Chapter 17.8 of the Benchbook).,rosetta://link/ch_mistake_of_fact/direction, link
348,Section 391–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
348,Section 433–Receiving,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
350,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
350,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
350,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
350,Section 302–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
350,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
352,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=172+CLR+378&comp=wlau, anzlaw.thomsonreuters.com
352,(2020)269 CLR 663;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2050585060&pubNum=3586&originatingDoc=Ibcf05f1b68cf11ea9466e69956ff701d&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1711c91fd7154a8fb239d7c9caa7fe5f&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
352,[2020]HCA 11).,https://www.hcourt.gov.au/sites/default/files/eresources/2020/HCA/11.pdf, www.hcourt.gov.au
352,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=172+CLR+378&comp=wlau, anzlaw.thomsonreuters.com
352,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Document/I6c8fbdc0896211e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=%28sc.Default%29&comp=wlau, anzlaw.thomsonreuters.com
352,(2018)265 CLR,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
352,196;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
353,(2017)260 CLR 151;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=91313d6a50864184aad5dcee0cea794e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
353,"(1995)183 CLR 58,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1995387866&pubNum=3586&originatingDoc=I333ce18087ad11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5d3b80cfd3174cd9baeba5a2723e896e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
353,"(2016)256 CLR 482,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2038609561&pubNum=3586&originatingDoc=I43aa1be087cc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0fbfad97584c4269872a2753a55a8a36&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
353,"[2016]HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf, www.hcourt.gov.au
353,"(2016)256 CLR 482,",https://anzlaw.thomsonreuters.com/Document/I43ab2d5087cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
353,[2016],https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf, www.hcourt.gov.au
353,"HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf, www.hcourt.gov.au
354,(1963)110 CLR 234;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1964015323&pubNum=3586&originatingDoc=Ic70b6fa087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=cb764b7704ad402cb3f468da4dde557e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
354,(2002)211 CLR 85;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002494825&pubNum=3586&originatingDoc=Iba400bf087b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=15b807cd68704324a27ba94eae0b54f3&contextData=(sc.Default)&comp=wlauidentityprofileid=98NNDT55483, anzlaw.thomsonreuters.com
362,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
362,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
362,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
362,Section 302–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
362,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
363,(2020)269 CLR 663;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2050585060&pubNum=3586&originatingDoc=Ibcf05f1b68cf11ea9466e69956ff701d&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1711c91fd7154a8fb239d7c9caa7fe5f&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
363,[2020]HCA 11).,https://eresources.hcourt.gov.au/showCase/2020/HCA/11, eresources.hcourt.gov.au
363,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Document/I6c8fbdc0896211e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=%28sc.Default%29&comp=wlau, anzlaw.thomsonreuters.com
364,"(2018)265 CLR 196,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
364,(2017)260 CLR 151).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=91313d6a50864184aad5dcee0cea794e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
365,"(1985)156 CLR 464,",https://anzlaw.thomsonreuters.com/Document/Iceb9d1e087a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
365,(1988)37 A Crim R 131).,http://www6.austlii.edu.au/cgi-bin/LawCite?cit=%281988%29+37+A+Crim+R+131&party1=&party2=&court=&juris=&article=&author=&year1=&year2=&synonyms=on&filter=on&cases-cited=&legis-cited=&section=, www6.austlii.edu.au
365,"(1990)172 CLR 378,",https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,"(2007)171 A Crim R 315),",http://www6.austlii.edu.au/cgi-bin/LawCite?cit=%282007%29+171+A+Crim+R+315&party1=&party2=&court=&juris=&article=&author=&year1=&year2=&synonyms=on&filter=on&cases-cited=&legis-cited=&section=, www6.austlii.edu.au
366,"(1980)1 NSWLR 321,",https://advance.lexis.com/document/onecase/?pdmfid=1201008&crid=b0c2e087-bbbe-4a94-8908-0f9766b3fa19&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A58Y4-73C1-JT42-S0MG-00000-00&pdcontentcomponentid=267694&pdteaserkey=cr5&pdicsfeatureid=1517127&pditab=allpods&ecomp=spqxk&earg=cr5&prid=9482d92b-3b70-4c55-a86b-2352e036172f, advance.lexis.com
366,(1971)124 CLR 107;,https://anzlaw.thomsonreuters.com/Document/I191e90e087a411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,(2006)12 VR 557;,https://anzlaw.thomsonreuters.com/Document/If497f890891c11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,(2007)171 A Crim,http://www6.austlii.edu.au/cgi-bin/viewdoc/au/cases/vic/VSCA/2007/95.html?query=, www6.austlii.edu.au
366,R 315).,http://www6.austlii.edu.au/cgi-bin/viewdoc/au/cases/vic/VSCA/2007/95.html?query=, www6.austlii.edu.au
366,(1971),https://anzlaw.thomsonreuters.com/Document/I191e90e087a411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,124 CLR 107;,https://anzlaw.thomsonreuters.com/Document/I191e90e087a411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,(2007)171 A Crim R 315).,http://www6.austlii.edu.au/cgi-bin/viewdoc/au/cases/vic/VSCA/2007/95.html?query=, www6.austlii.edu.au
366,(1976),https://anzlaw.thomsonreuters.com/Document/I9bae38c087a511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,"136 CLR 62,",https://anzlaw.thomsonreuters.com/Document/I9bae38c087a511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
366,"(2017)263 CLR 427,",https://anzlaw.thomsonreuters.com/Document/I5116abf0d60d11e9949598af0f2d689b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
368,[1904]St R Qd 151,https://anzlaw.thomsonreuters.com/Document/Iaf43abf088c611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
375,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
375,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
375,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
375,Section 302–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
375,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
376,(2020)269 CLR 663;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2050585060&pubNum=3586&originatingDoc=Ibcf05f1b68cf11ea9466e69956ff701d&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1711c91fd7154a8fb239d7c9caa7fe5f&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
376,[2020]HCA,https://eresources.hcourt.gov.au/showCase/2020/HCA/11, eresources.hcourt.gov.au
376,11).,https://eresources.hcourt.gov.au/showCase/2020/HCA/11, eresources.hcourt.gov.au
377,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Document/I6c8fbdc0896211e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=%28sc.Default%29&comp=wlau, anzlaw.thomsonreuters.com
377,"(2018)265 CLR 196,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
377,(2017)260 CLR 151).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=91313d6a50864184aad5dcee0cea794e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
380,Appendix A,rosetta://link/ch_intentional_intoxication/appendix_a, link
389,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
389,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
389,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
389,Section 303–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
389,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
390,(2020)269 CLR 663;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2050585060&pubNum=3586&originatingDoc=Ibcf05f1b68cf11ea9466e69956ff701d&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1711c91fd7154a8fb239d7c9caa7fe5f&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
390,[2020]HCA 11).,https://www.hcourt.gov.au/sites/default/files/eresources/2020/HCA/11.pdf, www.hcourt.gov.au
390,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1981174418&pubNum=5341&originatingDoc=I6c8fbdc0896211e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=fdf8aa165eb74026b2237a130d948c43&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
390,(2018)265 CLR,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
390,196;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
391,(2017)260 CLR 151;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=91313d6a50864184aad5dcee0cea794e&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
392,Chapter 8.2 Criminal,rosetta://link/ch_criminal_negligence/direction, link
392,Negligence: s 289).,rosetta://link/ch_criminal_negligence/direction, link
396,Section 306–Attempt,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
396,Section 4–Attempts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
396,Benchbook,rosetta://link/ch_attempts/commentary, link
396,Chapter 7.1–Attempts.,rosetta://link/ch_attempts/commentary, link
396,Benchbook Chapter 9.3–,rosetta://link/ch_murder_302_1_b/commentary, link
396,"Murder, s 302(1)(b).",rosetta://link/ch_murder_302_1_b/commentary, link
397,Benchbook Chapter 8.1–Intention,rosetta://link/ch_intention/commentary, link
398,(1994)76 A Crim R 177;,https://anzlaw.thomsonreuters.com/Document/Ia3f36d0088ce11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+Hughes+(1994)+76+A+Crim+R+177&comp=wlau, anzlaw.thomsonreuters.com
398,(2016)256 CLR 482;,https://anzlaw.thomsonreuters.com/Document/I43ab2d5087cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=Zaburoni+v+The+Queen+(2016)+256+CLR+482&comp=wlau, anzlaw.thomsonreuters.com
398,(1997)143 ALR 498;,https://advance-lexis-com.ezproxy-az.sclqld.org.au/document/documentlink/?pdmfid=1201008&crid=63484259-083e-4e7b-8365-531bb41e393b&pddocfullpath=%2Fshared%2Fdocument%2Fcases-au%2Furn%3AcontentItem%3A58YF-NCS1-FGCG-S17N-00000-00&pdcontentcomponentid=267689&pddoctitle=(1997)+143+ALR+498&pdproductcontenttypeid=urn%3Apct%3A170&pdiskwicview=false&ecomp=g2z2k&prid=5ad967e5-d383-4c1c-bd91-9caac7bbfe92, advance-lexis-com.ezproxy-az.sclqld.org.au
399,Penalties and Sentences Act 1992,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1992-048, www.legislation.qld.gov.au
401,Benchbook Chapter 4.23 – Motive,rosetta://link/ch_motive/direction, link
401,Benchbook,rosetta://link/ch_intentional_intoxication/direction, link
401,Chapter 17.3–Intentional Intoxication,rosetta://link/ch_intentional_intoxication/direction, link
405,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Document/I6c914460896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
410,Section 311–Aiding,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
410,[2003]QCA 70,https://archive.sclqld.org.au/qjudgment/2003/QCA03-070.pdf, archive.sclqld.org.au
410,[2016]QCA 144,https://archive.sclqld.org.au/qjudgment/2016/QCA16-144.pdf, archive.sclqld.org.au
410,[2002]QCA 206,https://archive.sclqld.org.au/qjudgment/2002/QCA02-206.pdf, archive.sclqld.org.au
410,[2001]QCA 105,https://archive.sclqld.org.au/qjudgment/2001/QCA01-105.pdf, archive.sclqld.org.au
410,[2002]QCA 206,https://archive.sclqld.org.au/qjudgment/2002/QCA02-206.pdf, archive.sclqld.org.au
410,[2020]QCA 135.,https://archive.sclqld.org.au/qjudgment/2020/QCA20-135.pdf, archive.sclqld.org.au
414,Section 335–Common,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
414,Section 245–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
414,Section 246–Assaults,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
415,"(2018)53 WAR 137,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2045147751&pubNum=5146&originatingDoc=I019ed680aaa611e8b9f2db006db927ca&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1d8c2cc3d93b4f92b8a88c9a86198496&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
415,(2013)232 A Crim R 74(which,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2030988451&pubNum=5341&originatingDoc=Icc9f2720898811e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=bbbcd2b610f8427c8d0e060bc1638467&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
415,"[1969]SASR 205,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1969081475&pubNum=4840&originatingDoc=Ib4af825088fb11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=fca02bdac6884c39b0a7894e7f0ed465&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
415,"[2012]QCA 265,",https://archive.sclqld.org.au/qjudgment/2012/QCA12-265.pdf, archive.sclqld.org.au
415,[1911]St R Qd 206.,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1911038558&pubNum=4825&originatingDoc=If7cf9a0088c611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=47e75e6898004eea9884f4d0d0bf5abf&contextData=(sc.Default)&comp=wlau, anzlaw.thomsonreuters.com
416,[1997]QCA 355,https://archive.sclqld.org.au/qjudgment/1997/QCA97-355.pdf, archive.sclqld.org.au
418,Section 317–Acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
419,Benchbook Chapter 8.1–Intention,rosetta://link/ch_intention/intention, link
419,[2016]HCA 12;,https://eresources.hcourt.gov.au/downloadPdf/2016/HCA/12, eresources.hcourt.gov.au
419,(1931)25 QJPR 81.,https://anzlaw.thomsonreuters.com/Document/Ief54513088c711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
424,Section 340–Serious,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
424,Section 245–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
424,Section 246–Assaults,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
425,[1962]HCA 23;,https://eresources.hcourt.gov.au/showbyHandle/1/9350, eresources.hcourt.gov.au
428,Section 317–Acts,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
429,[2016]HCA 12;,https://eresources.hcourt.gov.au/downloadPdf/2016/HCA/12, eresources.hcourt.gov.au
429,(1931)25 QJPR 81.,https://anzlaw.thomsonreuters.com/Document/Ief54513088c711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0, anzlaw.thomsonreuters.com
434,Section 320–Grievous,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009, www.legislation.qld.gov.au
